mistake_id	text_id	type	text	attr_weight_language	cause	correction	tokens_id
2993	256	Word_choice	noticing	Minor	Other	explaining	421
2994	256	Incoherent_tenses	is	Major	Other	is used	434
2995	256	Lack_of_ref_device	what	Major	Other	what it is	429
2996	256	Word_choice	thing	Major	Other	phenomenon	443
2997	256	Adverbs	probably	Major	Other	NA	523
2998	256	Adverbs	d	Major	Other	probably	NA
2999	256	Absence_explanation	f	Minor	NA	new	NA
3000	256	Absence_explanation	of	Minor	NA	of developments in	533
3000	257	lex_item_choice	most wonderful	Minor	L1_interference	best	54
3000	257	lex_item_choice	most wonderful	Minor	L1_interference	best	55
3001	257	Articles	the	Major	Absence_of_Category_in_L1	NA	65
3002	257	Noun_number	celebrities	Major	L1_interference	celebrity	102
3003	257	Prepositional_verb	differs	Major	L1_interference	differs from	114
3004	257	Defining	,	Minor	L1_interference	NA	140
3005	257	lex_item_choice	accessible	Minor	Other	affordable	173
3006	257	suggestion	are	Minor	NA	to be	207
3007	257	Modals	can be seem to be	NA	NA	seemingly	211
3007	257	Modals	can be seem to be	NA	NA	seemingly	212
3007	257	Modals	can be seem to be	NA	NA	seemingly	213
3007	257	Modals	can be seem to be	NA	NA	seemingly	214
3007	257	Modals	can be seem to be	NA	NA	seemingly	215
3008	257	Absence_explanation	quite	Major	L1_interference	quite well	88
3009	257	Defining	,	Minor	L1_interference	NA	148
3009	258	lex_item_choice	man	NA	NA	person	43
3010	258	Incoherent_pron	s	NA	NA	lemma = 'people'	NA
3011	258	Incoherent_pron	e	NA	NA	lemma = 'who'	NA
3012	258	suggestion	s	NA	NA	going around	NA
3013	258	Incoherent_pron	e	NA	NA	lemma = 'risk'	NA
3014	258	Verb_Gerund	risks to be	NA	NA	risks being	111
3014	258	Verb_Gerund	risks to be	NA	NA	risks being	112
3014	258	Verb_Gerund	risks to be	NA	NA	risks being	113
3015	258	Verb_pattern	to become	NA	NA	NA	129
3015	258	Verb_pattern	to become	NA	NA	NA	130
3016	258	Absence_comp_colloc	e	NA	NA	take	NA
3017	258	lex_part_choice	s he or she	NA	NA	they	210
3017	258	lex_part_choice	s he or she	NA	NA	they	211
3017	258	lex_part_choice	s he or she	NA	NA	they	212
3018	258	Art_choice	a	NA	NA	NA	227
3019	258	Art_choice	the	NA	NA	NA	268
3020	258	Tense_choice	risk	NA	NA	risked	NA
3021	258	lex_item_choice	win	NA	NA	gain	318
3022	258	lex_item_choice	sure in ourselves	NA	NA	confident	325
3022	258	lex_item_choice	sure in ourselves	NA	NA	confident	326
3022	258	lex_item_choice	sure in ourselves	NA	NA	confident	327
3023	258	suggestion	.	NA	NA	to be enough reason to give them up	155
3023	259	Word_order	collection information	NA	NA	information collection	73
3023	260	Prepositions	with	Major	Other	belonging to	8
3024	260	Tense_choice	be	Major	Other	have been	26
3025	260	Tense_choice	have changed	Major	Other	change/had changed	36
3025	260	Tense_choice	have changed	Major	Other	change/had changed	37
3026	260	Discourse	last 60 years	Major	Other	NA	40
3026	260	Discourse	last 60 years	Major	Other	NA	41
3026	260	Discourse	last 60 years	Major	Other	NA	42
3027	260	Quantifiers	more	Major	Other	NA	48
3028	260	lex_item_choice	more	Major	Other	higher	53
3029	260	lex_item_choice	characterises	Major	Other	is seen among	69
3030	260	lex_item_choice	age	Major	Other	NA	74
3031	260	lex_item_choice	construe	Major	Other	are witnessed in	86
3032	260	Articles	Significant number	Critical	Absence_of_Category_in_L1	NA	99
3032	260	Articles	Significant number	Critical	Absence_of_Category_in_L1	NA	100
3033	260	lex_item_choice	skinny	Major	Other	underweight	102
3034	260	Articles	the	Critical	Absence_of_Category_in_L1	NA	NA
3035	260	Spelling	persentage	Minor	Other	percentage	138
3036	260	suggestion	have too large weight	Major	NA	are overweight	159
3036	260	suggestion	have too large weight	Major	NA	are overweight	160
3036	260	suggestion	have too large weight	Major	NA	are overweight	161
3036	260	suggestion	have too large weight	Major	NA	are overweight	162
3037	260	Discourse	last 60 years	Minor	Other	NA	185
3037	260	Discourse	last 60 years	Minor	Other	NA	186
3037	260	Discourse	last 60 years	Minor	Other	NA	187
3038	260	Tense_choice	have started to grow	Major	Other	had grown	193
3038	260	Tense_choice	have started to grow	Major	Other	had grown	194
3038	260	Tense_choice	have started to grow	Major	Other	had grown	195
3038	260	Tense_choice	have started to grow	Major	Other	had grown	196
3039	260	lex_part_choice	ideal	Major	Other	NA	199
3040	260	Conjunctions	or	Minor	Other	and	200
3041	260	Number	category	Major	Other	categories	202
3042	260	Tense_choice	have become	Major	Other	had become	203
3042	260	Tense_choice	have become	Major	Other	had become	204
3043	260	lex_item_choice	remarkably	Major	Other	significantly	205
3044	260	lex_item_choice	lower	Major	Other	smaller	206
3044	262	Discourse	chart demonstrates	Minor	NA	charts demonstrate	3
3044	262	Discourse	chart demonstrates	Minor	NA	charts demonstrate	4
3045	262	Discourse	found	Minor	NA	NA	10
3046	262	Discourse	itself	Minor	NA	NA	20
3047	262	lex_part_choice	On the example of	Minor	NA	For	40
3047	262	lex_part_choice	On the example of	Minor	NA	For	41
3047	262	lex_part_choice	On the example of	Minor	NA	For	42
3047	262	lex_part_choice	On the example of	Minor	NA	For	43
3048	262	Abs_comp_clause	"60-69"	Major	NA	of 60-69	47
3048	262	Abs_comp_clause	"60-69"	Major	NA	of 60-69	48
3048	262	Abs_comp_clause	"60-69"	Major	NA	of 60-69	49
3049	262	Word_choice	consequently	Major	NA	along with that	74
3050	262	Abs_comp_clause	of	Major	L1_interference	in the number of	78
3051	262	Punctuation	extremelly	Major	Typo	extremely	83
3052	262	Word_choice	extremelly big	Major	NA	excessive	83
3052	262	Word_choice	extremelly big	Major	NA	excessive	84
3053	262	Discourse	is how	Minor	NA	may be the result of the	87
3053	262	Discourse	is how	Minor	NA	may be the result of the	88
3054	262	Discourse	may influence people's bodies	Minor	NA	NA	98
3054	262	Discourse	may influence people's bodies	Minor	NA	NA	99
3054	262	Discourse	may influence people's bodies	Minor	NA	NA	100
3054	262	Discourse	may influence people's bodies	Minor	NA	NA	101
3054	262	Discourse	may influence people's bodies	Minor	NA	NA	102
3055	262	lex_item_choice	looking forward	Major	NA	trying	109
3055	262	lex_item_choice	looking forward	Major	NA	trying	110
3056	262	Absence_comp_colloc	65	Minor	NA	the age of 65	117
3057	262	Discourse	all such procedures take	Minor	NA	it all takes	120
3057	262	Discourse	all such procedures take	Minor	NA	it all takes	121
3057	262	Discourse	all such procedures take	Minor	NA	it all takes	122
3057	262	Discourse	all such procedures take	Minor	NA	it all takes	123
3058	262	Attributes	youth with underweight	Minor	NA	underweight young	132
3058	262	Attributes	youth with underweight	Minor	NA	underweight young	133
3058	262	Attributes	youth with underweight	Minor	NA	underweight young	134
3059	262	Discourse	nowadays	Minor	NA	NA	146
3060	262	Word_choice	start	Minor	NA	try	173
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	171
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	172
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	173
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	174
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	175
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	176
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	177
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	178
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	179
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	180
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	181
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	182
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	183
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	184
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	185
3061	262	note	Young girls start to avoid extra calories in order to be like those women in the catalogs.	NA	NA	In 1950 there were many underweight people, too – see the chart!	186
3062	262	Word_choice	residual	Minor	NA	much smaller	197
3063	262	Nouns	number	Minor	NA	numbers	198
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	206
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	207
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	208
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	209
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	210
3064	262	Discourse	has been a representative category of	Minor	NA	makes a great difference from more than a half	211
3065	262	Discourse	in 1950	Minor	NA	with healthy weight in 1950 in almost all age categories	213
3065	262	Discourse	in 1950	Minor	NA	with healthy weight in 1950 in almost all age categories	214
3066	262	lex_item_choice	values	Minor	NA	problems	220
3067	262	lex_item_choice	as	Major	NA	like	221
3068	262	Discourse	obese	Major	NA	becoming obese	223
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	225
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	226
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	227
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	228
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	229
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	230
3069	262	Word_choice	or "underweight" have been developed	Minor	NA	are recorded	231
3070	262	Prepositions	to	Major	NA	in	233
3071	262	Discourse	though	Minor	NA	NA	235
3071	263	Choice_of_ref	This	NA	NA	Such a	76
3072	263	Tense_choice	makes it	NA	NA	will make it	78
3072	263	Tense_choice	makes it	NA	NA	will make it	79
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	81
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	82
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	83
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	84
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	85
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	86
3073	263	Word_choice	to search for  and subsequent application of	NA	NA	to create and apply	87
3074	263	Redundant_comp	despite	NA	NA	NA	104
3075	263	Word_choice	the abundance of research	NA	NA	however, abundant research	105
3075	263	Word_choice	the abundance of research	NA	NA	however, abundant research	106
3075	263	Word_choice	the abundance of research	NA	NA	however, abundant research	107
3075	263	Word_choice	the abundance of research	NA	NA	however, abundant research	108
3076	263	Tense_choice	have shown	NA	NA	shows	109
3076	263	Tense_choice	have shown	NA	NA	shows	110
3077	263	Word_choice	specifics	NA	NA	the so-called	115
3077	264	lex_part_choice	ten years	Major	Other	ten years old	15
3077	264	lex_part_choice	ten years	Major	Other	ten years old	16
3078	264	Spelling	sad	Minor	Typo	said	21
3079	264	Tense_choice	was never broken	Major	Other	had never broken	24
3079	264	Tense_choice	was never broken	Major	Other	had never broken	25
3079	264	Tense_choice	was never broken	Major	Other	had never broken	26
3080	264	Voice_choice	was never broken	Major	Other	had never broken	24
3080	264	Voice_choice	was never broken	Major	Other	had never broken	25
3080	264	Voice_choice	was never broken	Major	Other	had never broken	26
3081	264	Tense_form	never broken	Critical	Other	had never broken	35
3081	264	Tense_form	never broken	Critical	Other	had never broken	36
3082	264	Tense_choice	was founding	Major	Other	would find	48
3082	264	Tense_choice	was founding	Major	Other	would find	49
3083	264	Tense_form	was founding	Critical	Other	would find	48
3083	264	Tense_form	was founding	Critical	Other	would find	49
3084	264	Abs_comp_clause	Some	Critical	Other	some things	65
3085	264	Prepositions	of	Major	Other	on	66
3086	264	Abs_comp_clause	was	Critical	Other	it was	73
3087	264	lex_item_choice	brake	Major	Other	push on the brakes	91
